,Unnamed: 0,votes,eevp,timestamp,state,expected_votes,trump2016,votes2012,votes2016,vote_share_rep,vote_share_dem,vote_share_trd,effective_vote_split,dem_votes,rep_votes,votes_change,split_change,rep_votes_change,dem_votes_change,dem_share,rep_share
4982,4982,4691876,79,2020-11-04T02:22:30Z,north-carolina,5600000,2362631,4505372,4741564,0.484,0.505,0,48.93832153690597,2369397.38,2270867.9839999997,86,0.0,41.62399999983609,43.42999999970198,0.5049999999965347,0.483999999998094
4983,4983,4738753,80,2020-11-04T02:25:54Z,north-carolina,5600000,2362631,4505372,4741564,0.485,0.503,0,49.08906882591093,2383592.759,2298295.205,46877,0.15074728900496126,27427.22100000037,14195.37900000019,0.3028218316018557,0.585089084199082
4984,4984,4738853,80,2020-11-04T02:26:55Z,north-carolina,5600000,2362631,4505372,4741564,0.485,0.503,0,49.08906882591093,2383643.059,2298343.705,100,0.0,48.5,50.299999999813735,0.5029999999981374,0.485
4985,4985,4738857,80,2020-11-04T02:30:09Z,north-carolina,5600000,2362631,4505372,4741564,0.485,0.503,0,49.08906882591093,2383645.071,2298345.645,4,0.0,1.9399999999441206,2.012000000104308,0.503000000026077,0.48499999998603016
4986,4986,4741590,80,2020-11-04T02:34:43Z,north-carolina,5600000,2362631,4505372,4741564,0.485,0.503,0,49.08906882591093,2385019.77,2299671.15,2733,0.0,1325.5049999998882,1374.6990000000224,0.5030000000000082,0.48499999999995913
4987,4987,4741994,80,2020-11-04T02:39:53Z,north-carolina,5600000,2362631,4505372,4741564,0.485,0.503,0,49.08906882591093,2385222.982,2299867.09,404,0.0,195.93999999994412,203.2119999998249,0.5029999999995666,0.4849999999998617
4988,4988,4752770,80,2020-11-04T02:43:14Z,north-carolina,5600000,2362631,4505372,4741564,0.486,0.503,0,49.140546006066735,2390643.31,2309846.2199999997,10776,0.051477180155806934,9979.129999999888,5420.328000000212,0.5030000000000197,0.9260514105419347
4989,4989,4753760,80,2020-11-04T02:45:24Z,north-carolina,5600000,2362631,4505372,4741564,0.486,0.503,0,49.140546006066735,2391141.28,2310327.36,990,0.0,481.1400000001304,497.96999999973923,0.5029999999997365,0.4860000000001317
4990,4990,4837823,82,2020-11-04T02:47:45Z,north-carolina,5600000,2362631,4505372,4741564,0.48700000000000004,0.501,0,49.29149797570851,2423749.323,2356019.8010000004,84063,0.15095196964177404,45692.441000000574,32608.043000000063,0.3879000630479529,0.5435499684760308
4991,4991,4851803,82,2020-11-04T02:47:49Z,north-carolina,5600000,2362631,4505372,4741564,0.48700000000000004,0.501,0,49.29149797570851,2430753.303,2362828.061,13980,0.0,6808.2599999997765,7003.979999999981,0.5009999999999987,0.486999999999984
4992,4992,4988236,84,2020-11-04T02:52:27Z,north-carolina,5600000,2362631,4505372,4741564,0.491,0.49700000000000005,0,49.69635627530364,2479153.2920000004,2449223.876,136433,0.40485829959513353,86395.81499999994,48399.989000000525,0.354752801741518,0.6332471982584854
4993,4993,5066097,85,2020-11-04T03:01:54Z,north-carolina,5600000,2362631,4505372,4741564,0.493,0.495,0,49.89878542510122,2507718.015,2497585.821,77861,0.20242914979757387,48361.94499999983,28564.722999999765,0.3668681753380995,0.6211318246618953
4994,4994,5066400,85,2020-11-04T03:02:16Z,north-carolina,5600000,2362631,4505372,4741564,0.493,0.495,0,49.89878542510122,2507868.0,2497735.2,303,0.0,149.37900000019,149.98499999986961,0.4949999999995697,0.49300000000062705
4995,4995,5066628,85,2020-11-04T03:03:49Z,north-carolina,5600000,2362631,4505372,4741564,0.493,0.495,0,49.89878542510122,2507980.86,2497847.604,228,0.0,112.4039999996312,112.85999999986961,0.4949999999994281,0.49299999999838245
4996,4996,5103255,86,2020-11-04T03:05:27Z,north-carolina,5600000,2362631,4505372,4741564,0.494,0.494,0,50.0,2521007.97,2521007.97,36627,0.10121457489878338,23160.366000000387,13027.110000000335,0.35566958800885506,0.6323304119911647
4997,4997,5104878,86,2020-11-04T03:05:34Z,north-carolina,5600000,2362631,4505372,4741564,0.494,0.494,0,50.0,2521809.732,2521809.732,1623,0.0,801.7619999996386,801.7619999996386,0.49399999999977734,0.49399999999977734
4998,4998,5104996,86,2020-11-04T03:06:37Z,north-carolina,5600000,2362631,4505372,4741564,0.494,0.494,0,50.0,2521868.0239999997,2521868.0239999997,118,0.0,58.29199999989942,58.29199999989942,0.4939999999991476,0.4939999999991476
4999,4999,5105075,86,2020-11-04T03:06:59Z,north-carolina,5600000,2362631,4505372,4741564,0.494,0.494,0,50.0,2521907.05,2521907.05,79,0.0,39.02600000007078,39.02600000007078,0.49400000000089594,0.49400000000089594
5000,5000,5223314,88,2020-11-04T03:08:50Z,north-carolina,5600000,2362631,4505372,4741564,0.496,0.49200000000000005,0,50.202429149797574,2569870.4880000004,2590763.744,118239,0.20242914979757387,68856.69400000013,47963.43800000055,0.4056482040612704,0.5823517959387354
5001,5001,5223393,88,2020-11-04T03:12:41Z,north-carolina,5600000,2362631,4505372,4741564,0.496,0.49200000000000005,0,50.202429149797574,2569909.356,2590802.928,79,0.0,39.18399999989197,38.86799999978393,0.49199999999726496,0.4959999999986325
5002,5002,5224577,88,2020-11-04T03:13:45Z,north-carolina,5600000,2362631,4505372,4741564,0.496,0.49200000000000005,0,50.202429149797574,2570491.884,2591390.192,1184,0.0,587.2639999999665,582.527999999933,0.49199999999994337,0.4959999999999717
5003,5003,5228122,88,2020-11-04T03:18:00Z,north-carolina,5600000,2362631,4505372,4741564,0.49700000000000005,0.491,0,50.303643724696364,2567007.902,2598376.634,3545,0.10121457489879049,6986.442000000272,-3483.982000000309,-0.9827875881524144,1.970787588152404
5004,5004,5228124,88,2020-11-04T03:18:07Z,north-carolina,5600000,2362631,4505372,4741564,0.49700000000000005,0.491,0,50.303643724696364,2567008.884,2598377.6280000005,2,0.0,0.9940000004135072,0.9820000003091991,0.49100000015459955,0.4970000002067536
5005,5005,5247887,88,2020-11-04T03:18:50Z,north-carolina,5600000,2362631,4505372,4741564,0.49700000000000005,0.491,0,50.303643724696364,2576712.517,2608199.839,19763,0.0,9822.210999999661,9703.632999999914,0.49099999999999566,0.49699999999998284
5006,5006,5250006,89,2020-11-04T03:19:35Z,north-carolina,5600000,2362631,4505372,4741564,0.49700000000000005,0.491,0,50.303643724696364,2577752.946,2609252.9820000003,2119,0.0,1053.1430000001565,1040.4290000000037,0.49100000000000177,0.4970000000000738
5007,5007,5253328,89,2020-11-04T03:20:31Z,north-carolina,5600000,2362631,4505372,4741564,0.49700000000000005,0.491,0,50.303643724696364,2579384.048,2610904.0160000003,3322,0.0,1651.033999999985,1631.1019999999553,0.49099999999998656,0.4969999999999955
5008,5008,5269468,89,2020-11-04T03:22:58Z,north-carolina,5600000,2362631,4505372,4741564,0.498,0.49,0,50.40485829959514,2582039.32,2624195.064,16140,0.10121457489877628,13291.047999999486,2655.271999999881,0.16451499380420576,0.823485006195755
5009,5009,5269577,89,2020-11-04T03:24:37Z,north-carolina,5600000,2362631,4505372,4741564,0.498,0.49,0,50.40485829959514,2582092.73,2624249.346,109,0.0,54.282000000122935,53.41000000014901,0.49000000000136706,0.4980000000011278
5010,5010,5288465,89,2020-11-04T03:28:28Z,north-carolina,5600000,2362631,4505372,4741564,0.498,0.49,0,50.40485829959514,2591347.85,2633655.57,18888,0.0,9406.22399999993,9255.120000000112,0.49000000000000593,0.4979999999999963
5011,5011,5288820,89,2020-11-04T03:30:19Z,north-carolina,5600000,2362631,4505372,4741564,0.498,0.49,0,50.40485829959514,2591521.8,2633832.36,355,0.0,176.79000000003725,173.9499999997206,0.48999999999921295,0.4980000000001049
5012,5012,5288871,89,2020-11-04T03:30:24Z,north-carolina,5600000,2362631,4505372,4741564,0.498,0.49,0,50.40485829959514,2591546.79,2633857.758,51,0.0,25.398000000044703,24.990000000223517,0.4900000000043827,0.4980000000008765
5013,5013,5328038,93,2020-11-04T03:39:15Z,north-carolina,5600000,2362631,4505372,4741564,0.499,0.489,0,50.50607287449393,2605410.582,2658690.962,39167,0.10121457489879049,24833.20399999991,13863.7919999999,0.35396614496897644,0.6340338550310187
5014,5014,5339793,93,2020-11-04T03:44:48Z,north-carolina,5600000,2362631,4505372,4741564,0.499,0.488,0,50.55724417426545,2605818.984,2664556.707,11755,0.05117129977151791,5865.745000000112,408.4020000002347,0.03474283283711056,0.4990000000000095
5015,5015,5339800,93,2020-11-04T03:50:45Z,north-carolina,5600000,2362631,4505372,4741564,0.499,0.488,0,50.55724417426545,2605822.4,2664560.2,7,0.0,3.4930000002495944,3.4159999997355044,0.48799999996221494,0.49900000003565637
5016,5016,5362898,93,2020-11-04T03:52:00Z,north-carolina,5600000,2362631,4505372,4741564,0.499,0.488,0,50.55724417426545,2617094.224,2676086.102,23098,0.0,11525.901999999769,11271.824000000022,0.488000000000001,0.49899999999999
5017,5017,5362922,93,2020-11-04T03:56:24Z,north-carolina,5600000,2362631,4505372,4741564,0.499,0.488,0,50.55724417426545,2617105.9359999998,2676098.078,24,0.0,11.976000000257045,11.711999999824911,0.48799999999270466,0.4990000000107102
5018,5018,5392619,94,2020-11-04T03:56:43Z,north-carolina,5600000,2362631,4505372,4741564,0.5,0.48700000000000004,0,50.65856129685916,2626205.453,2696309.5,29697,0.10131712259371284,20211.421999999788,9099.517000000458,0.30641199447757206,0.6805880055224361
5019,5019,5434249,95,2020-11-04T04:00:40Z,north-carolina,5600000,2362631,4505372,4741564,0.5,0.48700000000000004,0,50.65856129685916,2646479.2630000003,2717124.5,41630,0.0,20815.0,20273.810000000056,0.4870000000000013,0.5
5020,5020,5434341,95,2020-11-04T04:02:07Z,north-carolina,5600000,2362631,4505372,4741564,0.5,0.48700000000000004,0,50.65856129685916,2646524.0670000003,2717170.5,92,0.0,46.0,44.804000000003725,0.4870000000000405,0.5
5021,5021,5436283,95,2020-11-04T04:05:12Z,north-carolina,5600000,2362631,4505372,4741564,0.5,0.48700000000000004,0,50.65856129685916,2647469.8210000005,2718141.5,1942,0.0,971.0,945.75400000019,0.48700000000009785,0.5
5022,5022,5436365,95,2020-11-04T04:05:33Z,north-carolina,5600000,2362631,4505372,4741564,0.5,0.48700000000000004,0,50.65856129685916,2647509.7550000004,2718182.5,82,0.0,41.0,39.93399999989197,0.48699999999868254,0.5
5023,5023,5436694,95,2020-11-04T04:06:51Z,north-carolina,5600000,2362631,4505372,4741564,0.5,0.48700000000000004,0,50.65856129685916,2647669.978,2718347.0,329,0.0,164.5,160.2229999997653,0.48699999999928667,0.5
5024,5024,5436703,95,2020-11-04T04:07:44Z,north-carolina,5600000,2362631,4505372,4741564,0.5,0.48700000000000004,0,50.65856129685916,2647674.361,2718351.5,9,0.0,4.5,4.382999999914318,0.4869999999904798,0.5
5025,5025,5437110,95,2020-11-04T04:09:17Z,north-carolina,5600000,2362631,4505372,4741564,0.5,0.48700000000000004,0,50.65856129685916,2647872.5700000003,2718555.0,407,0.0,203.5,198.2090000002645,0.48700000000064986,0.5
5026,5026,5437255,95,2020-11-04T04:11:30Z,north-carolina,5600000,2362631,4505372,4741564,0.5,0.48700000000000004,0,50.65856129685916,2647943.185,2718627.5,145,0.0,72.5,70.61499999975786,0.48699999999833005,0.5
5027,5027,5437302,95,2020-11-04T04:14:48Z,north-carolina,5600000,2362631,4505372,4741564,0.5,0.48700000000000004,0,50.65856129685916,2647966.074,2718651.0,47,0.0,23.5,22.888999999966472,0.48699999999928667,0.5
5028,5028,5439236,95,2020-11-04T04:15:46Z,north-carolina,5600000,2362631,4505372,4741564,0.501,0.48700000000000004,0,50.7085020242915,2648907.932,2725057.236,1934,0.04994072743233602,6406.2360000000335,941.8580000000075,0.4870000000000039,3.3124281282316614
5029,5029,5439366,95,2020-11-04T04:20:25Z,north-carolina,5600000,2362631,4505372,4741564,0.501,0.48700000000000004,0,50.7085020242915,2648971.242,2725122.366,130,0.0,65.12999999988824,63.31000000005588,0.48700000000042987,0.5009999999991404
5030,5030,5440053,95,2020-11-04T04:22:18Z,north-carolina,5600000,2362631,4505372,4741564,0.501,0.48700000000000004,0,50.7085020242915,2649305.811,2725466.553,687,0.0,344.18699999991804,334.5690000001341,0.4870000000001952,0.5009999999998807
5031,5031,5443408,95,2020-11-04T04:27:59Z,north-carolina,5600000,2362631,4505372,4741564,0.501,0.48700000000000004,0,50.7085020242915,2650939.6960000005,2727147.408,3355,0.0,1680.8549999999814,1633.8850000002421,0.48700000000007215,0.5009999999999944
5032,5032,5443475,95,2020-11-04T04:28:29Z,north-carolina,5600000,2362631,4505372,4741564,0.501,0.48700000000000004,0,50.7085020242915,2650972.325,2727180.975,67,0.0,33.567000000271946,32.62899999972433,0.4869999999958855,0.5010000000040589
5033,5033,5443986,95,2020-11-04T04:30:02Z,north-carolina,5600000,2362631,4505372,4741564,0.501,0.48700000000000004,0,50.7085020242915,2651221.182,2727436.986,511,0.0,256.0109999999404,248.85699999984354,0.4869999999996938,0.5009999999998833
5034,5034,5444203,95,2020-11-04T04:30:24Z,north-carolina,5600000,2362631,4505372,4741564,0.501,0.48700000000000004,0,50.7085020242915,2651326.861,2727545.703,217,0.0,108.71700000017881,105.67900000000373,0.48700000000001714,0.501000000000824
5035,5035,5453691,95,2020-11-04T04:32:36Z,north-carolina,5600000,2362631,4505372,4741564,0.501,0.48700000000000004,0,50.7085020242915,2655947.5170000005,2732299.191,9488,0.0,4753.487999999896,4620.656000000425,0.4870000000000448,0.500999999999989
5036,5036,5455617,95,2020-11-04T04:36:40Z,north-carolina,5600000,2362631,4505372,4741564,0.501,0.48700000000000004,0,50.7085020242915,2656885.4790000003,2733264.117,1926,0.0,964.9259999999776,937.9619999998249,0.4869999999999091,0.5009999999999883
5037,5037,5456589,95,2020-11-04T05:08:23Z,north-carolina,5600000,2362631,4505372,4741564,0.501,0.48700000000000004,0,50.7085020242915,2657358.8430000003,2733751.089,972,0.0,486.97200000006706,473.3640000000596,0.48700000000006133,0.501000000000069
5038,5038,5457095,95,2020-11-04T05:40:38Z,north-carolina,5600000,2362631,4505372,4741564,0.501,0.48700000000000004,0,50.7085020242915,2657605.265,2734004.595,506,0.0,253.50600000005215,246.42199999978766,0.4869999999995804,0.501000000000103
5039,5039,5457147,95,2020-11-04T06:19:44Z,north-carolina,5600000,2362631,4505372,4741564,0.501,0.48700000000000004,0,50.7085020242915,2657630.589,2734030.647,52,0.0,26.0519999996759,25.32400000002235,0.48700000000042987,0.5009999999937673
5040,5040,5457219,95,2020-11-04T06:24:41Z,north-carolina,5600000,2362631,4505372,4741564,0.501,0.48700000000000004,0,50.7085020242915,2657665.6530000004,2734066.719,72,0.0,36.07200000016019,35.06400000024587,0.48700000000341487,0.5010000000022248
5041,5041,5457253,95,2020-11-04T06:29:52Z,north-carolina,5600000,2362631,4505372,4741564,0.501,0.48700000000000004,0,50.7085020242915,2657682.211,2734083.753,34,0.0,17.0339999999851,16.557999999728054,0.4869999999920016,0.5009999999995617
5042,5042,5457297,95,2020-11-04T06:48:55Z,north-carolina,5600000,2362631,4505372,4741564,0.501,0.48700000000000004,0,50.7085020242915,2657703.6390000004,2734105.797,44,0.0,22.04399999976158,21.428000000305474,0.4870000000069426,0.5009999999945814
5043,5043,5457368,95,2020-11-04T06:54:34Z,north-carolina,5600000,2362631,4505372,4741564,0.501,0.48700000000000004,0,50.7085020242915,2657738.216,2734141.368,71,0.0,35.570999999996275,34.57699999958277,0.48699999999412347,0.5009999999999475
5044,5044,5457588,95,2020-11-04T21:40:09Z,north-carolina,5600000,2362631,4505372,4741564,0.501,0.48700000000000004,0,50.7085020242915,2657845.356,2734251.588,220,0.0,110.22000000020489,107.14000000013039,0.4870000000005927,0.5010000000009314
5045,5045,5459577,95,2020-11-05T16:45:12Z,north-carolina,5600000,2362631,4505372,4741564,0.5,0.486,0,50.709939148073026,2653354.422,2729788.5,1989,0.0014371237815282711,-4463.087999999989,-4490.934000000358,-2.257885369532608,-2.2438853695324226
5046,5046,5461810,95,2020-11-05T18:02:18Z,north-carolina,5600000,2362631,4505372,4741564,0.5,0.486,0,50.709939148073026,2654439.66,2730905.0,2233,0.0,1116.5,1085.2380000003614,0.4860000000001618,0.5
5047,5047,5462200,95,2020-11-06T20:59:50Z,north-carolina,5600000,2362631,4505372,4741564,0.5,0.486,0,50.709939148073026,2654629.1999999997,2731100.0,390,0.0,195.0,189.5399999995716,0.48599999999890153,0.5
5048,5048,5462200,98,2020-11-06T22:34:32Z,north-carolina,5600000,2362631,4505372,4741564,0.5,0.486,0,50.709939148073026,2654629.1999999997,2731100.0,0,0.0,0.0,0.0,0.0,0.0
5049,5049,5462512,98,2020-11-06T22:59:51Z,north-carolina,5600000,2362631,4505372,4741564,0.5,0.486,0,50.709939148073026,2654780.832,2731256.0,312,0.0,156.0,151.63200000021607,0.48600000000069254,0.5
5050,5050,5462629,98,2020-11-06T23:23:50Z,north-carolina,5600000,2362631,4505372,4741564,0.5,0.486,0,50.709939148073026,2654837.694,2731314.5,117,0.0,58.5,56.86200000019744,0.4860000000016875,0.5
5051,5051,5462930,98,2020-11-07T00:26:52Z,north-carolina,5600000,2362631,4505372,4741564,0.5,0.486,0,50.709939148073026,2654983.98,2731465.0,301,0.0,150.5,146.28599999984726,0.48599999999949256,0.5
5052,5052,5463112,98,2020-11-07T01:36:49Z,north-carolina,5600000,2362631,4505372,4741564,0.5,0.486,0,50.709939148073026,2655072.432,2731556.0,182,0.0,91.0,88.45200000004843,0.4860000000002661,0.5
5053,5053,5463885,98,2020-11-07T19:32:51Z,north-carolina,5600000,2362631,4505372,4741564,0.5,0.486,0,50.709939148073026,2655448.11,2731942.5,773,0.0,386.5,375.6779999998398,0.48599999999979276,0.5
5054,5054,5464084,98,2020-11-07T23:47:50Z,north-carolina,5600000,2362631,4505372,4741564,0.5,0.486,0,50.709939148073026,2655544.824,2732042.0,199,0.0,99.5,96.71400000015274,0.48600000000076754,0.5
5055,5055,0,0,2020-11-04T08:04:21Z,north-dakota,365000,216794,322932,344360,0.0,0.0,0,50.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
5056,5056,26709,7,2020-11-04T01:46:50Z,north-dakota,365000,216794,322932,344360,0.535,0.433,0,55.268595041322314,11564.997,14289.315,26709,5.268595041322314,14289.315,11564.997,0.433,0.535
5057,5057,36526,9,2020-11-04T02:15:46Z,north-dakota,365000,216794,322932,344360,0.58,0.38799999999999996,0,59.917355371900825,14172.087999999998,21185.079999999998,9817,4.6487603305785115,6895.764999999998,2607.0909999999985,0.26556901293674223,0.7024309870632574
5058,5058,72084,18,2020-11-04T02:17:51Z,north-dakota,365000,216794,322932,344360,0.48,0.485,0,49.740932642487046,34960.74,34600.32,35558,-10.17642272941378,13415.240000000002,20788.652000000002,0.5846406434557625,0.3772776871590079
5059,5059,72896,18,2020-11-04T02:29:03Z,north-dakota,365000,216794,322932,344360,0.484,0.48100000000000004,0,50.155440414507765,35062.976,35281.664,812,0.41450777202071976,681.3439999999973,102.23600000000442,0.12590640394089214,0.83909359605911
5060,5060,75274,19,2020-11-04T02:37:08Z,north-dakota,365000,216794,322932,344360,0.491,0.473,0,50.933609958506224,35604.602,36959.534,2378,0.7781695439984588,1677.8700000000026,541.6259999999966,0.22776534903279924,0.7055803195963005
5061,5061,85384,22,2020-11-04T02:38:29Z,north-dakota,365000,216794,322932,344360,0.515,0.45,0,53.367875647668384,38422.8,43972.76,10110,2.43426568916216,7013.226000000002,2818.198000000004,0.27875351137487675,0.693691988130564
5062,5062,87691,22,2020-11-04T02:39:52Z,north-dakota,365000,216794,322932,344360,0.523,0.442,0,54.19689119170984,38759.422,45862.393000000004,2307,0.8290155440414537,1889.6330000000016,336.62199999999575,0.14591330732552915,0.8190866926744698
5063,5063,89439,23,2020-11-04T02:41:08Z,north-dakota,365000,216794,322932,344360,0.528,0.43700000000000006,0,54.71502590673575,39084.84300000001,47223.792,1748,0.5181347150259086,1361.3989999999976,325.42100000000937,0.18616762013730515,0.7788323798626988
5064,5064,93242,24,2020-11-04T02:47:52Z,north-dakota,365000,216794,322932,344360,0.54,0.425,0,55.95854922279792,39627.85,50350.68,3803,1.2435233160621735,3126.887999999999,543.0069999999905,0.14278385485143058,0.8222161451485667
5065,5065,97448,25,2020-11-04T02:49:53Z,north-dakota,365000,216794,322932,344360,0.544,0.42,0,56.43153526970955,40928.159999999996,53011.71200000001,4206,0.47298604691162893,2661.0320000000065,1300.3099999999977,0.30915596766523956,0.6326752258678094
5066,5066,111370,28,2020-11-04T02:52:36Z,north-dakota,365000,216794,322932,344360,0.5660000000000001,0.39899999999999997,0,58.65284974093264,44436.63,63035.420000000006,13922,2.2213144712230886,10023.707999999999,3508.470000000001,0.2520090504237898,0.7199905186036488
5067,5067,113683,29,2020-11-04T02:52:49Z,north-dakota,365000,216794,322932,344360,0.5660000000000001,0.39799999999999996,0,58.713692946058096,45245.833999999995,64344.57800000001,2313,0.060843205125458155,1309.158000000003,809.2039999999979,0.3498504107220051,0.5660000000000013
5068,5068,116214,29,2020-11-04T02:56:47Z,north-dakota,365000,216794,322932,344360,0.5710000000000001,0.39299999999999996,0,59.23236514522822,45672.102,66358.194,2531,0.5186721991701262,2013.6159999999945,426.26800000000367,0.16841880679573437,0.7955811932042649
5069,5069,120356,30,2020-11-04T02:59:33Z,north-dakota,365000,216794,322932,344360,0.579,0.386,0,59.99999999999999,46457.416000000005,69686.124,4142,0.7676348547717708,3327.929999999993,785.3140000000058,0.18959777885079812,0.8034596813133735
5070,5070,124147,31,2020-11-04T03:01:42Z,north-dakota,365000,216794,322932,344360,0.5710000000000001,0.39399999999999996,0,59.170984455958546,48913.918,70887.937,3791,-0.8290155440414466,1201.8130000000092,2456.501999999993,0.6479825903455535,0.3170174096544472
5071,5071,128711,33,2020-11-04T03:03:28Z,north-dakota,365000,216794,322932,344360,0.5770000000000001,0.38799999999999996,0,59.79274611398964,49939.867999999995,74266.247,4564,0.6217616580310903,3378.3099999999977,1025.949999999997,0.2247918492550388,0.74020815074496
5072,5072,135404,34,2020-11-04T03:07:43Z,north-dakota,365000,216794,322932,344360,0.584,0.381,0,60.5181347150259,51588.924,79075.936,6693,0.7253886010362649,4809.6889999999985,1649.0560000000041,0.24638517854474887,0.7186148214552516
5073,5073,140782,36,2020-11-04T03:11:48Z,north-dakota,365000,216794,322932,344360,0.591,0.375,0,61.18012422360248,52793.25,83202.162,5378,0.6619895085765819,4126.225999999995,1204.326000000001,0.22393566381554497,0.7672417255485301
5074,5074,157056,40,2020-11-04T03:18:15Z,north-dakota,365000,216794,322932,344360,0.605,0.361,0,62.62939958592133,56697.216,95018.87999999999,16274,1.4492753623188435,11816.717999999993,3903.9660000000003,0.23988976281184715,0.7261102371881525
5075,5075,159574,40,2020-11-04T03:19:26Z,north-dakota,365000,216794,322932,344360,0.607,0.359,0,62.83643892339545,57287.066,96861.41799999999,2518,0.2070393374741215,1842.5380000000005,589.8499999999985,0.23425337569499546,0.7317466243050041
5076,5076,168290,43,2020-11-04T03:22:57Z,north-dakota,365000,216794,322932,344360,0.616,0.35100000000000003,0,63.70217166494312,59069.79000000001,103666.64,8716,0.8657327415476743,6805.222000000009,1782.7240000000093,0.2045346489215247,0.7807735199632869
5077,5077,210747,53,2020-11-04T03:29:54Z,north-dakota,365000,216794,322932,344360,0.624,0.344,0,64.46280991735537,72496.968,131506.128,42457,0.7606382524122495,27839.487999999998,13427.177999999985,0.3162535742044889,0.6557102009091551
5078,5078,212631,54,2020-11-04T03:32:22Z,north-dakota,365000,216794,322932,344360,0.625,0.342,0,64.63288521199586,72719.80200000001,132894.375,1884,0.17007529464048332,1388.247000000003,222.8340000000171,0.11827707006370335,0.7368614649681545
5079,5079,213897,54,2020-11-04T03:39:07Z,north-dakota,365000,216794,322932,344360,0.626,0.341,0,64.73629782833505,72938.87700000001,133899.522,1266,0.10341261633919885,1005.1469999999972,219.0749999999971,0.17304502369668018,0.7939549763033154
5080,5080,215207,54,2020-11-04T03:40:31Z,north-dakota,365000,216794,322932,344360,0.627,0.34,0,64.83971044467425,73170.38,134934.789,1310,0.10341261633919885,1035.2669999999925,231.50299999999697,0.17671984732824197,0.79028015267175
5081,5081,217829,55,2020-11-04T03:42:05Z,north-dakota,365000,216794,322932,344360,0.629,0.33799999999999997,0,65.04653567735264,73626.20199999999,137014.441,2622,0.20682523267838349,2079.652000000002,455.82199999998556,0.17384515636917833,0.7931548436308169
5082,5082,220272,56,2020-11-04T03:48:20Z,north-dakota,365000,216794,322932,344360,0.629,0.33899999999999997,0,64.97933884297521,74672.208,138551.088,2443,-0.06719683437742674,1536.6469999999972,1046.0060000000085,0.4281645517806011,0.6289999999999989
5083,5083,221335,56,2020-11-04T03:54:16Z,north-dakota,365000,216794,322932,344360,0.63,0.33799999999999997,0,65.08264462809917,74811.23,139441.05,1063,0.10330578512396471,889.9619999999995,139.0219999999972,0.13078269049858626,0.8372173095014107
5084,5084,227463,58,2020-11-04T03:58:32Z,north-dakota,365000,216794,322932,344360,0.636,0.331,0,65.77042399172699,75290.253,144666.468,6128,0.6877793636278113,5225.418000000005,479.02300000000105,0.07816954960835526,0.8527118146214108
5085,5085,229950,58,2020-11-04T04:03:13Z,north-dakota,365000,216794,322932,344360,0.638,0.32899999999999996,0,65.97724922440538,75653.54999999999,146708.1,2487,0.2068252326783977,2041.6320000000123,363.2969999999914,0.1460784077201413,0.8209215922798602
5086,5086,230343,58,2020-11-04T04:09:34Z,north-dakota,365000,216794,322932,344360,0.639,0.32899999999999996,0,66.01239669421487,75782.847,147189.177,393,0.035147469809487575,481.0769999999902,129.29700000000594,0.3290000000000151,1.2241145038167691
5087,5087,246946,63,2020-11-04T04:13:55Z,north-dakota,365000,216794,322932,344360,0.645,0.322,0,66.70113753877973,79516.61200000001,159280.17,16603,0.6887408445648617,12090.993000000017,3733.765000000014,0.22488496054929916,0.7282414623863167
5088,5088,249274,63,2020-11-04T04:18:21Z,north-dakota,365000,216794,322932,344360,0.647,0.321,0,66.83884297520662,80016.954,161280.278,2328,0.13770543642688438,2000.1079999999783,500.34199999998964,0.2149235395188959,0.85915292096219
5089,5089,250641,63,2020-11-04T04:18:32Z,north-dakota,365000,216794,322932,344360,0.648,0.32,0,66.94214876033058,80205.12,162415.36800000002,1367,0.10330578512396471,1135.0900000000256,188.16599999999744,0.13764886613021027,0.8303511338698066
5090,5090,256676,65,2020-11-04T04:21:28Z,north-dakota,365000,216794,322932,344360,0.648,0.32,0,66.94214876033058,82136.32,166326.048,6035,0.0,3910.679999999993,1931.2000000000116,0.32000000000000195,0.6479999999999988
5091,5091,257884,65,2020-11-04T04:29:32Z,north-dakota,365000,216794,322932,344360,0.649,0.319,0,67.04545454545455,82264.996,167366.71600000001,1208,0.10330578512396471,1040.6680000000051,128.6759999999922,0.10651986754966242,0.8614801324503354
5092,5092,290174,73,2020-11-04T04:38:07Z,north-dakota,365000,216794,322932,344360,0.654,0.314,0,67.56198347107438,91114.636,189773.796,32290,0.5165289256198378,22407.079999999987,8849.64,0.27406751316196964,0.69393248683803
5093,5093,290600,74,2020-11-04T04:47:09Z,north-dakota,365000,216794,322932,344360,0.654,0.314,0,67.56198347107438,91248.4,190052.4,426,0.0,278.6039999999921,133.76399999999558,0.3139999999999896,0.6539999999999814
5094,5094,335695,85,2020-11-04T04:58:07Z,north-dakota,365000,216794,322932,344360,0.643,0.324,0,66.49431230610135,108765.18000000001,215851.885,45095,-1.067671164973035,25799.485000000015,17516.780000000013,0.38844173411686467,0.5721140924714495
5095,5095,339837,86,2020-11-04T05:22:17Z,north-dakota,365000,216794,322932,344360,0.644,0.324,0,66.52892561983471,110107.18800000001,218855.02800000002,4142,0.03461331373335952,3003.143000000011,1342.0080000000016,0.3240000000000004,0.7250465958474194
